34        [0,5]         (0.202,0.318]      (0.0874,0.142]    (0.0326,0.0755]        [0,3]
35       (9,11]         (0.436,0.601]      (0.0874,0.142]    (0.0326,0.0755]        (5,6]
36        (5,7]         (0.202,0.318]      (0.0874,0.142]    (0.0326,0.0755]        [0,3]
37        [0,5]         (0.202,0.318]       (0.142,0.206]     (0.0755,0.123]        [0,3]
38        (7,9]         (0.436,0.601]      (0.0874,0.142]     (0.0755,0.123]        (3,5]
39        (7,9]         (0.436,0.601]     (0.0478,0.0874]      (0.123,0.202]        (5,6]
40      (11,15]         (0.436,0.601]     (0.0478,0.0874]    [-0.097,0.0326]        (6,7]
41        (5,7]         (0.202,0.318]       (0.142,0.206]     (0.0755,0.123]        (3,5]
42       (9,11]         (0.436,0.601]    [-0.0583,0.0478]    [-0.097,0.0326]       (7,10]
43        (7,9]         (0.436,0.601]     (0.0478,0.0874]    (0.0326,0.0755]        (6,7]
44       (9,11]         (0.436,0.601]      (0.0874,0.142]    (0.0326,0.0755]        (5,6]
45        (5,7]       [-0.0371,0.202]       (0.142,0.206]      (0.202,0.747]        [0,3]
46        (5,7]         (0.202,0.318]       (0.206,0.546]     (0.0755,0.123]        (3,5]
47        (7,9]         (0.436,0.601]     (0.0478,0.0874]      (0.123,0.202]        (6,7]
48        (5,7]         (0.202,0.318]     (0.0478,0.0874]    (0.0326,0.0755]        (5,6]
49        [0,5]         (0.202,0.318]       (0.142,0.206]     (0.0755,0.123]        (3,5]
50        (7,9]         (0.318,0.436]      (0.0874,0.142]    (0.0326,0.0755]        (5,6]
51        (7,9]         (0.436,0.601]      (0.0874,0.142]      (0.123,0.202]        (3,5]
52        (7,9]         (0.202,0.318]       (0.142,0.206]     (0.0755,0.123]        (5,6]
53        (7,9]         (0.318,0.436]     (0.0478,0.0874]    (0.0326,0.0755]        (6,7]
54        (7,9]         (0.318,0.436]      (0.0874,0.142]    [-0.097,0.0326]        (6,7]
55       (9,11]         (0.436,0.601]     (0.0478,0.0874]    [-0.097,0.0326]        (6,7]
56        (5,7]       [-0.0371,0.202]       (0.206,0.546]      (0.123,0.202]        (3,5]
57      (11,15]          (0.601,1.16]    [-0.0583,0.0478]    [-0.097,0.0326]       (7,10]
58        (7,9]         (0.318,0.436]      (0.0874,0.142]    (0.0326,0.0755]        (5,6]
59        [0,5]         (0.436,0.601]    [-0.0583,0.0478]    [-0.097,0.0326]        [0,3]
60       (9,11]         (0.436,0.601]      (0.0874,0.142]      (0.202,0.747]        (6,7]
61        (5,7]       [-0.0371,0.202]       (0.206,0.546]     (0.0755,0.123]        (3,5]
62        (7,9]          (0.601,1.16]     (0.0478,0.0874]    [-0.097,0.0326]        (6,7]
63        (5,7]         (0.436,0.601]    [-0.0583,0.0478]    [-0.097,0.0326]        (5,6]
64        (7,9]         (0.436,0.601]       (0.142,0.206]     (0.0755,0.123]        (5,6]
65        (7,9]         (0.318,0.436]       (0.206,0.546]    (0.0326,0.0755]        (3,5]
66        (5,7]         (0.436,0.601]      (0.0874,0.142]     (0.0755,0.123]        [0,3]
          Tm3PAr        DRtg   OppFT_d_FGA      BLKPer    TmPF     OppeFGPer      TRBPer
1      [0,0.072]   (116,146] (0.305,0.692]  (7.9,10.3] (23,26] (0.472,0.506] [31.4,46.3]
2      [0,0.072]   (103,109] (0.244,0.305]     (6,7.9] (23,26] (0.506,0.542] (46.3,49.4]
3      [0,0.072]  (96.8,103]   (0.2,0.244]  (7.9,10.3] (20,23] (0.434,0.472] (46.3,49.4]
4      [0,0.072]   (116,146] (0.305,0.692]     [0,4.1] (26,44] (0.542,0.735] (55.4,67.3]
5      [0,0.072] [66.1,96.8] [0.012,0.156]     [0,4.1] (20,23] (0.434,0.472] (49.4,52.3]
6      [0,0.072] [66.1,96.8]   (0.2,0.244]     (4.1,6] (20,23] [0.299,0.434] (49.4,52.3]
7  (0.072,0.138]   (116,146] (0.305,0.692]     [0,4.1] (26,44] (0.542,0.735] [31.4,46.3]
8      [0,0.072]  (96.8,103] (0.244,0.305] (10.3,23.7] (23,26] [0.299,0.434] (55.4,67.3]
9  (0.072,0.138]   (109,116] (0.244,0.305]     (6,7.9] (20,23] (0.506,0.542] (49.4,52.3]
10     [0,0.072]   (103,109]   (0.2,0.244] (10.3,23.7] (26,44] (0.472,0.506] [31.4,46.3]
11     [0,0.072]   (103,109] [0.012,0.156]     [0,4.1]  [7,18] (0.472,0.506] (49.4,52.3]
12 (0.072,0.138] [66.1,96.8]   (0.2,0.244]     (4.1,6] (20,23] (0.434,0.472] (55.4,67.3]
13  (0.19,0.253]   (116,146]   (0.156,0.2]     (4.1,6]  [7,18] (0.542,0.735] (46.3,49.4]
14     [0,0.072]  (96.8,103] [0.012,0.156]     (4.1,6]  [7,18] (0.472,0.506] (52.3,55.4]
15     [0,0.072]   (116,146] (0.244,0.305]     (4.1,6] (23,26] (0.542,0.735] (46.3,49.4]
16     [0,0.072]  (96.8,103] (0.305,0.692]  (7.9,10.3] (26,44] (0.434,0.472] (49.4,52.3]
17     [0,0.072]   (116,146] (0.305,0.692]     (4.1,6] (26,44] (0.542,0.735] [31.4,46.3]
18     [0,0.072]   (109,116] (0.305,0.692]     [0,4.1] (26,44] (0.472,0.506] (46.3,49.4]
19  (0.19,0.253]   (103,109]   (0.156,0.2] (10.3,23.7] (23,26] (0.434,0.472] (55.4,67.3]
20     [0,0.072]   (109,116]   (0.156,0.2]  (7.9,10.3] (26,44] (0.506,0.542] (49.4,52.3]
21 (0.072,0.138]   (109,116] (0.305,0.692] (10.3,23.7] (23,26] (0.542,0.735] (46.3,49.4]
22     [0,0.072]  (96.8,103]   (0.2,0.244]     (6,7.9] (23,26] (0.434,0.472] (55.4,67.3]
23     [0,0.072] [66.1,96.8]   (0.2,0.244]     (4.1,6] (23,26] (0.472,0.506] (52.3,55.4]
24     [0,0.072]  (96.8,103] (0.244,0.305]  (7.9,10.3] (23,26] (0.434,0.472] [31.4,46.3]
25     [0,0.072]   (103,109]   (0.2,0.244]     (6,7.9] (20,23] [0.299,0.434] (46.3,49.4]
26     [0,0.072]  (96.8,103] [0.012,0.156]     [0,4.1]  [7,18] (0.472,0.506] (55.4,67.3]
27     [0,0.072]   (103,109] (0.305,0.692]     [0,4.1] (26,44] [0.299,0.434] (49.4,52.3]
28     [0,0.072]   (103,109]   (0.2,0.244]     [0,4.1] (18,20] (0.472,0.506] (55.4,67.3]
29     [0,0.072]   (109,116] (0.244,0.305] (10.3,23.7] (20,23] (0.434,0.472] (52.3,55.4]
30 (0.072,0.138]   (116,146] (0.305,0.692] (10.3,23.7] (26,44] (0.542,0.735] (46.3,49.4]
31 (0.072,0.138]   (116,146] (0.305,0.692]     (6,7.9] (20,23] (0.542,0.735] (49.4,52.3]
32     [0,0.072]   (116,146] (0.305,0.692]     [0,4.1] (23,26] (0.542,0.735] (46.3,49.4]
33     [0,0.072]   (109,116] [0.012,0.156]     (6,7.9]  [7,18] (0.506,0.542] [31.4,46.3]
34     [0,0.072]   (116,146]   (0.2,0.244]     (4.1,6] (26,44] (0.542,0.735] (46.3,49.4]
35     [0,0.072]   (103,109] (0.244,0.305]  (7.9,10.3] (23,26] (0.472,0.506] (49.4,52.3]
36     [0,0.072]   (109,116] (0.305,0.692]     [0,4.1] (26,44] (0.506,0.542] [31.4,46.3]
37     [0,0.072]   (103,109] (0.305,0.692]     [0,4.1] (26,44] [0.299,0.434] (49.4,52.3]
38     [0,0.072]  (96.8,103]   (0.2,0.244]     (6,7.9] (20,23] (0.472,0.506] (46.3,49.4]
39     [0,0.072]   (109,116]   (0.2,0.244]     [0,4.1] (26,44] (0.506,0.542] (46.3,49.4]
40 (0.072,0.138]   (116,146] (0.305,0.692]     [0,4.1] (23,26] (0.542,0.735] (49.4,52.3]
41     [0,0.072] [66.1,96.8]   (0.2,0.244]     (4.1,6] (23,26] (0.472,0.506] (52.3,55.4]
42 (0.072,0.138]   (103,109]   (0.2,0.244]  (7.9,10.3] (20,23] (0.472,0.506] (49.4,52.3]
43 (0.072,0.138]  (96.8,103] (0.244,0.305]  (7.9,10.3] (23,26] [0.299,0.434] (49.4,52.3]
44     [0,0.072]   (109,116] [0.012,0.156]     (4.1,6]  [7,18] (0.542,0.735] (55.4,67.3]
45     [0,0.072]   (116,146] (0.305,0.692]     [0,4.1] (26,44] (0.542,0.735] (55.4,67.3]
46     [0,0.072]  (96.8,103]   (0.156,0.2]     [0,4.1] (23,26] (0.506,0.542] [31.4,46.3]
47     [0,0.072]   (103,109] (0.244,0.305]     (4.1,6] (20,23] (0.472,0.506] (55.4,67.3]
48     [0,0.072]   (109,116] [0.012,0.156]     (6,7.9]  [7,18] (0.506,0.542] (49.4,52.3]
49     [0,0.072]   (103,109]   (0.156,0.2]  (7.9,10.3] (18,20] (0.472,0.506] [31.4,46.3]
50     [0,0.072]  (96.8,103] (0.244,0.305]     (4.1,6] (18,20] (0.472,0.506] (55.4,67.3]
51     [0,0.072]   (109,116] [0.012,0.156]     (6,7.9]  [7,18] (0.472,0.506] (49.4,52.3]
52     [0,0.072]  (96.8,103] [0.012,0.156]  (7.9,10.3] (20,23] (0.472,0.506] [31.4,46.3]
53     [0,0.072]   (116,146]   (0.2,0.244]     [0,4.1] (20,23] (0.542,0.735] [31.4,46.3]
54     [0,0.072]   (109,116] (0.305,0.692]     [0,4.1] (26,44] [0.299,0.434] (52.3,55.4]
55 (0.072,0.138]   (116,146] (0.305,0.692]     [0,4.1] (20,23] (0.506,0.542] (46.3,49.4]
56     [0,0.072]   (116,146] (0.305,0.692]     (6,7.9] (26,44] (0.542,0.735] (52.3,55.4]
57     [0,0.072]   (103,109] (0.305,0.692]     (6,7.9] (23,26] (0.472,0.506] [31.4,46.3]
58 (0.072,0.138]   (103,109] (0.305,0.692]     [0,4.1] (20,23] (0.506,0.542] [31.4,46.3]
59     [0,0.072]   (103,109]   (0.156,0.2]  (7.9,10.3] (26,44] (0.434,0.472] (46.3,49.4]
60     [0,0.072]  (96.8,103]   (0.156,0.2] (10.3,23.7] (20,23] [0.299,0.434] (46.3,49.4]
61     [0,0.072]  (96.8,103] (0.305,0.692]  (7.9,10.3] (26,44] [0.299,0.434] (46.3,49.4]
62     [0,0.072] [66.1,96.8]   (0.2,0.244]     (4.1,6] (18,20] (0.472,0.506] (55.4,67.3]
63     [0,0.072]   (109,116] (0.305,0.692]     (6,7.9] (26,44] (0.506,0.542] (49.4,52.3]
64     [0,0.072]   (109,116]   (0.156,0.2]     (4.1,6]  [7,18] (0.542,0.735] (52.3,55.4]
65     [0,0.072]   (109,116]   (0.2,0.244]     (4.1,6] (26,44] (0.506,0.542] (55.4,67.3]
66     [0,0.072]  (96.8,103] (0.305,0.692]     (6,7.9] (23,26] (0.472,0.506] (46.3,49.4]
        ASTPer Team_Prospect  Home
1  (52.8,58.5]  (-5.3,-1.15]  True
2  (58.5,64.4]  (-5.3,-1.15] False
3  (70.5,97.4]  (-5.3,-1.15]  True
4  (52.8,58.5]   (-1.15,2.4] False
5  [24.2,52.8]   (-1.15,2.4] False
6  (64.4,70.5]   (-1.15,2.4]  True
7  (64.4,70.5]  (-5.3,-1.15] False
8  (70.5,97.4]    [-15,-5.3]  True
9  (64.4,70.5]   (-1.15,2.4]  True
10 (70.5,97.4]    [-15,-5.3]  True
11 (70.5,97.4]  (-5.3,-1.15]  True
12 (52.8,58.5]  (-5.3,-1.15] False
13 [24.2,52.8]       (2.4,6] False
14 (52.8,58.5]  (-5.3,-1.15]  True
15 (64.4,70.5]  (-5.3,-1.15]  True
16 (70.5,97.4]  (-5.3,-1.15] False
17 (64.4,70.5]       (2.4,6]  True
18 [24.2,52.8]   (-1.15,2.4] False
19 (70.5,97.4]       (2.4,6]  True
20 (52.8,58.5]  (-5.3,-1.15]  True
21 (64.4,70.5]   (-1.15,2.4]  True
22 (64.4,70.5]       (2.4,6]  True
23 (64.4,70.5]    [-15,-5.3] False
24 [24.2,52.8]  (-5.3,-1.15] False
25 (58.5,64.4]  (-5.3,-1.15]  True
26 (64.4,70.5]       (2.4,6]  True
27 (52.8,58.5]    [-15,-5.3] False
28 (58.5,64.4]       (2.4,6]  True
29 (58.5,64.4]       (2.4,6]  True
30 (64.4,70.5]      (6,17.5]  True
31 (52.8,58.5]  (-5.3,-1.15] False
32 (58.5,64.4]  (-5.3,-1.15]  True
33 (58.5,64.4]  (-5.3,-1.15]  True
34 (52.8,58.5]    [-15,-5.3]  True
35 (58.5,64.4]       (2.4,6] False
36 (52.8,58.5]    [-15,-5.3] False
37 (52.8,58.5]    [-15,-5.3] False
38 (64.4,70.5]   (-1.15,2.4]  True
39 (64.4,70.5]       (2.4,6] False
40 (70.5,97.4]      (6,17.5]  True
41 (64.4,70.5]    [-15,-5.3] False
42 (64.4,70.5]       (2.4,6]  True
43 (58.5,64.4]   (-1.15,2.4]  True
44 (58.5,64.4]  (-5.3,-1.15]  True
45 (58.5,64.4]  (-5.3,-1.15] False
46 (64.4,70.5]  (-5.3,-1.15] False
47 (70.5,97.4]       (2.4,6]  True
48 (64.4,70.5]  (-5.3,-1.15]  True
49 [24.2,52.8]  (-5.3,-1.15] False
50 (70.5,97.4]   (-1.15,2.4]  True
51 (52.8,58.5]       (2.4,6]  True
52 [24.2,52.8]  (-5.3,-1.15] False
53 (52.8,58.5]   (-1.15,2.4] False
54 (52.8,58.5]  (-5.3,-1.15] False
55 [24.2,52.8]       (2.4,6] False
56 (58.5,64.4]  (-5.3,-1.15] False
57 [24.2,52.8]      (6,17.5] False
58 (58.5,64.4]   (-1.15,2.4]  True
59 (58.5,64.4]   (-1.15,2.4]  True
60 (70.5,97.4]       (2.4,6]  True
61 (58.5,64.4]   (-1.15,2.4]  True
62 (70.5,97.4]       (2.4,6]  True
63 [24.2,52.8]   (-1.15,2.4] False
64 [24.2,52.8]       (2.4,6]  True
65 [24.2,52.8]   (-1.15,2.4]  True
66 (58.5,64.4]   (-1.15,2.4] False
 [ reached 'max' / getOption("max.print") -- omitted 2955 rows ]

[[16]]
   WinsInLast15 Continuing_Players_WS Incoming_Players_WS Leaving_Players_WS WinsInLast10
1         (7,9]         (0.202,0.318]       (0.142,0.206]     (0.0755,0.123]        (6,7]
2         (5,7]         (0.436,0.601]     (0.0478,0.0874]    (0.0326,0.0755]        (3,5]
3        (9,11]         (0.436,0.601]       (0.142,0.206]    (0.0326,0.0755]        (6,7]
4         (5,7]         (0.202,0.318]       (0.206,0.546]     (0.0755,0.123]        (3,5]
5         (7,9]         (0.436,0.601]      (0.0874,0.142]    (0.0326,0.0755]        (3,5]
6         (7,9]         (0.436,0.601]      (0.0874,0.142]    (0.0326,0.0755]        (3,5]
7         (5,7]         (0.202,0.318]      (0.0874,0.142]    (0.0326,0.0755]        (3,5]
8         (5,7]         (0.318,0.436]      (0.0874,0.142]     (0.0755,0.123]        [0,3]
9        (9,11]          (0.601,1.16]    [-0.0583,0.0478]    [-0.097,0.0326]        (6,7]
10        (7,9]         (0.436,0.601]       (0.142,0.206]     (0.0755,0.123]        (3,5]
11        (7,9]         (0.436,0.601]    [-0.0583,0.0478]      (0.123,0.202]        (5,6]
12       (9,11]         (0.436,0.601]     (0.0478,0.0874]     (0.0755,0.123]       (7,10]
13        [0,5]         (0.202,0.318]      (0.0874,0.142]    (0.0326,0.0755]        [0,3]
14        (5,7]         (0.318,0.436]      (0.0874,0.142]     (0.0755,0.123]        (3,5]
15        (7,9]         (0.436,0.601]       (0.142,0.206]     (0.0755,0.123]        (5,6]
16        [0,5]         (0.436,0.601]    [-0.0583,0.0478]    [-0.097,0.0326]        [0,3]
17        (7,9]         (0.318,0.436]       (0.142,0.206]    [-0.097,0.0326]        (3,5]
18        (7,9]         (0.436,0.601]      (0.0874,0.142]    (0.0326,0.0755]        (5,6]
19        (7,9]         (0.436,0.601]     (0.0478,0.0874]     (0.0755,0.123]        (5,6]
20        (7,9]         (0.318,0.436]      (0.0874,0.142]     (0.0755,0.123]        (6,7]
21       (9,11]         (0.436,0.601]     (0.0478,0.0874]    [-0.097,0.0326]       (7,10]
22       (9,11]         (0.436,0.601]      (0.0874,0.142]    [-0.097,0.0326]        (5,6]
23        [0,5]       [-0.0371,0.202]       (0.206,0.546]      (0.123,0.202]        (3,5]
24        (5,7]         (0.436,0.601]      (0.0874,0.142]     (0.0755,0.123]        (6,7]
25        (5,7]       [-0.0371,0.202]       (0.206,0.546]      (0.202,0.747]        (3,5]
26        (7,9]         (0.318,0.436]       (0.142,0.206]    [-0.097,0.0326]        (3,5]
27       (9,11]         (0.436,0.601]       (0.142,0.206]    (0.0326,0.0755]        (6,7]
28        (5,7]         (0.202,0.318]       (0.142,0.206]      (0.123,0.202]        [0,3]
29        (5,7]         (0.436,0.601]    [-0.0583,0.0478]    [-0.097,0.0326]        (5,6]
30        (7,9]         (0.318,0.436]       (0.142,0.206]    (0.0326,0.0755]        (5,6]
31        (5,7]         (0.436,0.601]      (0.0874,0.142]     (0.0755,0.123]        (3,5]
32       (9,11]         (0.436,0.601]    [-0.0583,0.0478]    [-0.097,0.0326]       (7,10]
33       (9,11]         (0.436,0.601]     (0.0478,0.0874]    (0.0326,0.0755]        (6,7]
34      (11,15]         (0.436,0.601]     (0.0478,0.0874]    [-0.097,0.0326]       (7,10]
35        (5,7]         (0.202,0.318]       (0.206,0.546]     (0.0755,0.123]        (3,5]
36       (9,11]          (0.601,1.16]    [-0.0583,0.0478]    [-0.097,0.0326]        (6,7]
37        (5,7]         (0.436,0.601]     (0.0478,0.0874]      (0.123,0.202]        (3,5]
38        [0,5]       [-0.0371,0.202]       (0.206,0.546]      (0.123,0.202]        [0,3]
39        (7,9]         (0.436,0.601]     (0.0478,0.0874]    (0.0326,0.0755]        (3,5]
40      (11,15]         (0.436,0.601]      (0.0874,0.142]    [-0.097,0.0326]       (7,10]
41        (5,7]         (0.202,0.318]       (0.142,0.206]      (0.123,0.202]        (3,5]
42        [0,5]         (0.202,0.318]       (0.142,0.206]      (0.202,0.747]        [0,3]
43        (7,9]         (0.436,0.601]     (0.0478,0.0874]     (0.0755,0.123]        (5,6]
44       (9,11]         (0.436,0.601]     (0.0478,0.0874]    [-0.097,0.0326]        (6,7]
45        [0,5]         (0.202,0.318]       (0.142,0.206]      (0.202,0.747]        [0,3]
46        [0,5]       [-0.0371,0.202]       (0.142,0.206]      (0.202,0.747]        [0,3]
47        (5,7]         (0.436,0.601]    [-0.0583,0.0478]     (0.0755,0.123]        (3,5]
48      (11,15]         (0.436,0.601]     (0.0478,0.0874]    [-0.097,0.0326]        (6,7]
49        [0,5]       [-0.0371,0.202]      (0.0874,0.142]      (0.202,0.747]        [0,3]
50        (7,9]          (0.601,1.16]     (0.0478,0.0874]      (0.123,0.202]        (3,5]
51       (9,11]         (0.436,0.601]    [-0.0583,0.0478]     (0.0755,0.123]        (6,7]
52      (11,15]         (0.436,0.601]      (0.0874,0.142]     (0.0755,0.123]       (7,10]
53        (5,7]         (0.202,0.318]       (0.206,0.546]     (0.0755,0.123]        (3,5]
54        (5,7]         (0.436,0.601]      (0.0874,0.142]     (0.0755,0.123]        (3,5]
55        (5,7]         (0.436,0.601]     (0.0478,0.0874]      (0.123,0.202]        (3,5]
56       (9,11]         (0.436,0.601]    [-0.0583,0.0478]     (0.0755,0.123]        (5,6]
57        (7,9]         (0.436,0.601]       (0.142,0.206]    [-0.097,0.0326]        (6,7]
58        (5,7]         (0.202,0.318]       (0.206,0.546]     (0.0755,0.123]        (3,5]
59        (5,7]         (0.202,0.318]       (0.142,0.206]     (0.0755,0.123]        [0,3]
60        (5,7]         (0.436,0.601]    [-0.0583,0.0478]    [-0.097,0.0326]        (5,6]
61        (7,9]         (0.436,0.601]    [-0.0583,0.0478]    (0.0326,0.0755]        (6,7]
62        [0,5]         (0.202,0.318]       (0.142,0.206]      (0.202,0.747]        [0,3]
63        (7,9]         (0.436,0.601]     (0.0478,0.0874]      (0.123,0.202]        (3,5]
64        [0,5]         (0.436,0.601]      (0.0874,0.142]    (0.0326,0.0755]        (3,5]
65      (11,15]          (0.601,1.16]    [-0.0583,0.0478]    [-0.097,0.0326]       (7,10]
66       (9,11]          (0.601,1.16]    [-0.0583,0.0478]    [-0.097,0.0326]        (6,7]
          Tm3PAr        DRtg   OppFT_d_FGA      BLKPer    TmPF     OppeFGPer      TRBPer
1      [0,0.072]  (96.8,103] [0.012,0.156]     (4.1,6] (20,23] (0.472,0.506] (46.3,49.4]
2  (0.072,0.138]   (116,146] (0.305,0.692]  (7.9,10.3] (26,44] (0.506,0.542] [31.4,46.3]
3      [0,0.072]   (116,146] (0.244,0.305]     [0,4.1] (18,20] (0.472,0.506] (52.3,55.4]
4      [0,0.072]   (103,109]   (0.2,0.244]     (6,7.9] (20,23] (0.506,0.542] (46.3,49.4]
5  (0.072,0.138]   (103,109]   (0.156,0.2]     [0,4.1] (20,23] (0.472,0.506] (46.3,49.4]
6  (0.072,0.138]   (116,146] (0.244,0.305]     [0,4.1] (20,23] (0.542,0.735] [31.4,46.3]
7      [0,0.072]   (109,116]   (0.156,0.2]     (6,7.9] (20,23] (0.506,0.542] (55.4,67.3]
8      [0,0.072]   (116,146] (0.305,0.692]     [0,4.1] (26,44] (0.542,0.735] (52.3,55.4]
9      [0,0.072] [66.1,96.8] [0.012,0.156]     (4.1,6]  [7,18] (0.434,0.472] (49.4,52.3]
10     [0,0.072] [66.1,96.8] [0.012,0.156]  (7.9,10.3]  [7,18] (0.434,0.472] (55.4,67.3]
11     [0,0.072]   (116,146] (0.244,0.305]     [0,4.1] (23,26] (0.434,0.472] (46.3,49.4]
12 (0.072,0.138]   (116,146]   (0.156,0.2]     [0,4.1] (20,23] (0.542,0.735] (46.3,49.4]
13     [0,0.072]   (116,146]   (0.2,0.244]     (4.1,6] (26,44] (0.542,0.735] (46.3,49.4]
14     [0,0.072]   (103,109] (0.244,0.305]     (4.1,6] (26,44] [0.299,0.434] (52.3,55.4]
15     [0,0.072] [66.1,96.8]   (0.156,0.2]     (6,7.9] (23,26] (0.434,0.472] (55.4,67.3]
16     [0,0.072]   (103,109]   (0.156,0.2]  (7.9,10.3] (26,44] (0.434,0.472] (46.3,49.4]
17     [0,0.072]   (109,116]   (0.156,0.2] (10.3,23.7] (18,20] (0.506,0.542] (55.4,67.3]
18 (0.072,0.138]  (96.8,103]   (0.156,0.2]  (7.9,10.3] (20,23] (0.434,0.472] (49.4,52.3]
19 (0.072,0.138] [66.1,96.8] (0.244,0.305]     (4.1,6] (23,26] (0.434,0.472] (52.3,55.4]
20     [0,0.072]  (96.8,103]   (0.2,0.244]     (4.1,6] (20,23] (0.434,0.472] (49.4,52.3]
21 (0.072,0.138]   (103,109] (0.305,0.692]  (7.9,10.3] (26,44] (0.472,0.506] (49.4,52.3]
22     [0,0.072] [66.1,96.8]   (0.2,0.244]     [0,4.1] (23,26] (0.434,0.472] (49.4,52.3]
23     [0,0.072]   (103,109] (0.305,0.692]     (6,7.9] (23,26] (0.472,0.506] (55.4,67.3]
24     [0,0.072]   (109,116] (0.305,0.692]  (7.9,10.3] (26,44] (0.434,0.472] (52.3,55.4]
25     [0,0.072]   (109,116] (0.305,0.692]     (6,7.9] (26,44] (0.434,0.472] (46.3,49.4]
26     [0,0.072]   (109,116]   (0.156,0.2] (10.3,23.7] (18,20] (0.506,0.542] (55.4,67.3]
27     [0,0.072]   (109,116]   (0.2,0.244]     (6,7.9] (26,44] (0.434,0.472] (46.3,49.4]
28     [0,0.072]   (109,116]   (0.156,0.2]     (4.1,6]  [7,18] (0.506,0.542] (49.4,52.3]
29     [0,0.072]   (109,116] (0.305,0.692]     (6,7.9] (26,44] (0.506,0.542] (49.4,52.3]
30     [0,0.072]   (103,109]   (0.156,0.2]  (7.9,10.3] (23,26] [0.299,0.434] (52.3,55.4]
31     [0,0.072]   (109,116] (0.244,0.305]     (6,7.9] (23,26] (0.506,0.542] (46.3,49.4]
32 (0.072,0.138]   (116,146] (0.244,0.305]     [0,4.1] (20,23] (0.506,0.542] (52.3,55.4]
33 (0.072,0.138]   (116,146] (0.305,0.692]     [0,4.1] (20,23] (0.506,0.542] (46.3,49.4]
34 (0.072,0.138]   (103,109]   (0.2,0.244]     (4.1,6]  [7,18] (0.506,0.542] (46.3,49.4]
35 (0.072,0.138]   (103,109]   (0.2,0.244]  (7.9,10.3] (20,23] (0.506,0.542] (49.4,52.3]
36 (0.072,0.138]   (116,146]   (0.156,0.2]     (6,7.9]  [7,18] (0.472,0.506] (52.3,55.4]
37     [0,0.072]  (96.8,103] (0.244,0.305]     (4.1,6] (20,23] [0.299,0.434] (55.4,67.3]
38     [0,0.072]   (116,146] (0.305,0.692]  (7.9,10.3] (26,44] (0.434,0.472] [31.4,46.3]
39 (0.072,0.138]   (109,116] (0.305,0.692]     [0,4.1] (23,26] (0.472,0.506] [31.4,46.3]
40 (0.072,0.138]   (116,146] [0.012,0.156]     (4.1,6]  [7,18] (0.542,0.735] (52.3,55.4]
41     [0,0.072]   (109,116]   (0.2,0.244] (10.3,23.7] (23,26] (0.472,0.506] [31.4,46.3]
42 (0.072,0.138]   (116,146] (0.305,0.692]     [0,4.1] (26,44] (0.472,0.506] (49.4,52.3]
43     [0,0.072]  (96.8,103] (0.244,0.305]     [0,4.1] (23,26] [0.299,0.434] [31.4,46.3]
44 (0.072,0.138]   (103,109]   (0.2,0.244]     [0,4.1] (18,20] (0.506,0.542] (49.4,52.3]
45     [0,0.072]   (109,116]   (0.2,0.244]     [0,4.1] (23,26] (0.542,0.735] [31.4,46.3]
46     [0,0.072]   (109,116]   (0.2,0.244]     [0,4.1] (26,44] (0.472,0.506] (49.4,52.3]
47     [0,0.072]   (109,116] (0.244,0.305]     (6,7.9] (20,23] (0.472,0.506] (46.3,49.4]
48 (0.072,0.138]   (116,146] (0.305,0.692]     [0,4.1] (23,26] (0.542,0.735] (49.4,52.3]
49     [0,0.072]   (116,146]   (0.2,0.244]     [0,4.1] (20,23] (0.472,0.506] (46.3,49.4]
50     [0,0.072]  (96.8,103] [0.012,0.156]  (7.9,10.3]  [7,18] (0.434,0.472] (52.3,55.4]
51     [0,0.072]   (116,146] (0.305,0.692]     (6,7.9] (26,44] (0.506,0.542] [31.4,46.3]
52     [0,0.072]  (96.8,103] (0.244,0.305]     (6,7.9] (20,23] (0.472,0.506] [31.4,46.3]
53 (0.072,0.138]   (103,109]   (0.2,0.244]  (7.9,10.3] (20,23] (0.506,0.542] (49.4,52.3]
54     [0,0.072] [66.1,96.8] (0.305,0.692]     (6,7.9] (23,26] (0.434,0.472] (55.4,67.3]
55 (0.072,0.138]   (116,146]   (0.156,0.2] (10.3,23.7] (18,20] (0.472,0.506] (46.3,49.4]
56 (0.072,0.138]   (116,146] (0.244,0.305]     (4.1,6] (26,44] (0.472,0.506] (46.3,49.4]
57  (0.138,0.19]   (103,109] [0.012,0.156]     [0,4.1]  [7,18] (0.472,0.506] (46.3,49.4]
58     [0,0.072]   (109,116] (0.305,0.692]  (7.9,10.3] (26,44] (0.434,0.472] (55.4,67.3]
59     [0,0.072]   (116,146] (0.305,0.692]  (7.9,10.3] (26,44] (0.472,0.506] (46.3,49.4]
60 (0.072,0.138]   (103,109]   (0.156,0.2]  (7.9,10.3] (23,26] (0.472,0.506] [31.4,46.3]
61 (0.072,0.138]   (109,116] (0.305,0.692]     (4.1,6] (23,26] (0.506,0.542] (46.3,49.4]
62 (0.072,0.138]   (116,146] (0.305,0.692]     [0,4.1] (26,44] (0.472,0.506] (49.4,52.3]
63     [0,0.072]   (103,109] (0.244,0.305]     (6,7.9] (23,26] (0.434,0.472] (55.4,67.3]
64 (0.072,0.138]   (103,109] (0.305,0.692]  (7.9,10.3] (18,20] [0.299,0.434] (49.4,52.3]
